session_id,t_ms,label,kb_trust,mouse_trust,behavioural_trust,face_trust,fused_trust,action
137947fa-7833-4553-a808-c1977f0f7c62,1779421922166,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421922317,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421922461,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421922615,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421922763,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421922919,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421923063,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187526,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421923217,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421923368,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421923515,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187524,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421923669,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187524,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421923822,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187524,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421923968,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187523,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421924116,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187523,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421924265,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187523,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421924421,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421924566,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421924727,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187525,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421924861,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187524,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421925012,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187524,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421925172,-1,0.0,0.7357102345187525,0.7357102345187525,0.0,0.7357102345187524,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421925311,-1,0.0,0.7357102345187525,0.7357102345187525,0.9335969901084901,0.7393081755294749,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421925462,-1,0.0,0.7357102345187525,0.7357102345187525,0.9335969901084901,0.7425932521044826,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421925623,-1,0.0,0.7357102345187525,0.7357102345187525,0.9335969901084901,0.7456045722982393,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421925772,-1,0.0,0.7357102345187525,0.7357102345187525,0.9335969901084901,0.7483749868764957,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421925918,-1,0.0,0.7357102345187525,0.7357102345187525,0.9288112854957581,0.7508586664162287,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421926066,-1,0.0,0.7357102345187525,0.7357102345187525,0.9288112854957581,0.7531583696937593,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421926221,-1,0.0,0.7357102345187525,0.7357102345187525,0.9288112854957581,0.7552938084514661,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421926369,-1,0.0,0.7357102345187525,0.7357102345187525,0.9288112854957581,0.7572819755707105,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421926520,-1,0.0,0.7357102345187525,0.7357102345187525,0.9339751547574997,0.7592064498054952,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421926664,-1,0.0,0.7357102345187525,0.7357102345187525,0.9339751547574997,0.7610067644122294,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421926823,-1,0.0,0.7357102345187525,0.7357102345187525,0.9339751547574997,0.7626945593560426,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421926969,-1,0.0,0.7357102345187525,0.7357102345187525,0.9339751547574997,0.7642800636972005,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421927114,-1,0.0,0.7357102345187525,0.7357102345187525,0.9258464252948762,0.7656766709657887,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421927266,-1,0.0,0.7357102345187525,0.7357102345187525,0.9258464252948762,0.7669934721047434,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421927419,-1,0.0,0.7357102345187525,0.7357102345187525,0.9258464252948762,0.7682371176248672,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421927570,-1,0.0,0.7357102345187525,0.7357102345187525,0.9258464252948762,0.7694135390628223,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421927722,-1,0.0,0.7357102345187525,0.7357102345187525,0.9298160141706467,0.7705698287290508,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421927896,-1,0.4629732817871217,0.7357102345187525,0.5175206723334479,0.9298160141706467,0.7683100589941605,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421928057,-1,0.46297328217870337,0.7357102345187525,0.5175206726467132,0.9298160141706467,0.7661632777507137,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421928201,-1,0.46297328217870337,0.7357102345187525,0.5175206726467132,0.9298160141706467,0.7641212175435326,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421928342,-1,0.4629732817168446,0.7357102345187525,0.5175206722772262,0.927588895559311,0.7621551876398784,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421928487,-1,0.4629732817237193,0.7357102345187525,0.517520672282726,0.927588895559311,0.7602806009876338,ALLOW
137947fa-7833-4553-a808-c1977f0f7c62,1779421928648,-1,0.4629732817237193,0.7357102345187525,0.517520672282726,0.927588895559311,0.7584912228195821,ALLOW
