FPR,TPR,threshold
0.014950980392156863,0.32132352941176473,0.9988231482381336
0.014950980392156863,0.3269607843137255,0.9987788777357872
0.015196078431372549,0.3269607843137255,0.998777766903295
0.015196078431372549,0.3281862745098039,0.9987692113164208
0.015441176470588236,0.3281862745098039,0.9987670363661272
0.015441176470588236,0.3299019607843137,0.9987567269646036
0.01568627450980392,0.3299019607843137,0.9987556838535068
0.01568627450980392,0.3318627450980392,0.9987296012242816
0.015931372549019607,0.3318627450980392,0.9987289383166592
0.015931372549019607,0.3348039215686274,0.998691177890006
0.016176470588235296,0.3348039215686274,0.998690204637712
0.016176470588235296,0.34411764705882353,0.9986125297644596
0.01642156862745098,0.34411764705882353,0.9986104910030992
0.01642156862745098,0.3448529411764706,0.9986079349877371
0.016666666666666666,0.3448529411764706,0.9986070236246916
0.016666666666666666,0.34852941176470587,0.998566064322758
0.016911764705882352,0.34852941176470587,0.9985622906170056
0.016911764705882352,0.35318627450980394,0.9985294927422488
0.01715686274509804,0.35318627450980394,0.9985284819792608
0.01715686274509804,0.35465686274509806,0.9985199163792746
0.017401960784313726,0.35465686274509806,0.99851928536051
0.017401960784313726,0.35637254901960785,0.9985060848018288
0.01764705882352941,0.35637254901960785,0.9985051933127804
0.01764705882352941,0.36151960784313725,0.9984325472470876
0.017892156862745097,0.36151960784313725,0.998431372728183
0.017892156862745097,0.3627450980392157,0.9984219185775453
0.018137254901960786,0.3627450980392157,0.9984175355471472
0.018137254901960786,0.3683823529411765,0.9983560843967964
0.01838235294117647,0.3683823529411765,0.9983559801737932
0.01838235294117647,0.37083333333333335,0.9982957001033465
0.018872549019607842,0.37083333333333335,0.9982948202658044
0.018872549019607842,0.37426470588235294,0.998261876245428
0.01911764705882353,0.37426470588235294,0.9982549560193124
0.01911764705882353,0.3752450980392157,0.9982401869616886
0.019362745098039216,0.3752450980392157,0.9982388269081346
0.019362745098039216,0.37769607843137254,0.9982049604865226
0.0196078431372549,0.37769607843137254,0.9982041284027162
0.0196078431372549,0.3845588235294118,0.9981130162403338
0.019852941176470587,0.3845588235294118,0.9981081023024816
0.019852941176470587,0.3857843137254902,0.9980639702484464
0.020098039215686276,0.3857843137254902,0.9980625532880906
0.020098039215686276,0.38823529411764707,0.9980510493432946
0.020833333333333332,0.38823529411764707,0.9980387356130972
0.020833333333333332,0.3948529411764706,0.9979491349877156
0.02107843137254902,0.3948529411764706,0.9979490516090004
0.02107843137254902,0.3958333333333333,0.9979385360467212
0.021323529411764706,0.3958333333333333,0.9979304774725812
0.021323529411764706,0.3985294117647059,0.9978899804000928
0.021568627450980392,0.3985294117647059,0.9978855096001504
0.021568627450980392,0.4022058823529412,0.99782435699505
0.021813725490196077,0.4022058823529412,0.9978208090259568
0.021813725490196077,0.40588235294117647,0.9977823017788308
0.022058823529411766,0.40588235294117647,0.9977777964408618
0.022058823529411766,0.40612745098039216,0.997776595086724
0.02230392156862745,0.40612745098039216,0.9977712917165348
0.02230392156862745,0.40955882352941175,0.9977010976204576
0.022549019607843137,0.40955882352941175,0.9976965977990664
0.022549019607843137,0.41102941176470587,0.9976694978041242
0.022794117647058822,0.41102941176470587,0.9976670783861016
0.022794117647058822,0.4122549019607843,0.9976598720748396
0.02303921568627451,0.4122549019607843,0.9976595420060088
0.02303921568627451,0.4125,0.9976570913510348
0.023284313725490197,0.4125,0.997653325181134
0.023284313725490197,0.4151960784313726,0.997603347174436
0.023529411764705882,0.4151960784313726,0.9976024122105972
0.023529411764705882,0.41740196078431374,0.9975748093238564
0.023774509803921567,0.41740196078431374,0.9975647563304276
0.023774509803921567,0.42401960784313725,0.9973999507111434
0.024019607843137256,0.42401960784313725,0.9973937175067916
0.024019607843137256,0.4252450980392157,0.9973855504805014
0.02426470588235294,0.4252450980392157,0.9973778285906778
0.02426470588235294,0.42696078431372547,0.9973488423607744
0.025,0.42696078431372547,0.9973410196141056
0.025,0.42769607843137253,0.9973252452354162
0.025245098039215687,0.42769607843137253,0.9973068439247856
0.025245098039215687,0.42867647058823527,0.9972914988658376
0.025735294117647058,0.42867647058823527,0.9972843305363526
0.025735294117647058,0.4308823529411765,0.9972518322556384
0.025980392156862746,0.4308823529411765,0.9972487262078376
0.025980392156862746,0.4343137254901961,0.997203754733178
0.026225490196078432,0.4343137254901961,0.9972014521615684
0.026225490196078432,0.4345588235294118,0.99720116936311
0.026470588235294117,0.4345588235294118,0.9972010106223756
0.026470588235294117,0.4362745098039216,0.9971674128916038
0.026715686274509803,0.4362745098039216,0.9971671550589708
0.026715686274509803,0.43651960784313726,0.9971658869279116
0.02696078431372549,0.43651960784313726,0.997158796988272
0.02696078431372549,0.44338235294117645,0.9970252925859682
0.027205882352941177,0.44338235294117645,0.9970149005459824
0.027205882352941177,0.4446078431372549,0.9969927785379032
0.027450980392156862,0.4446078431372549,0.9969900868818382
0.027450980392156862,0.4482843137254902,0.9968792545470548
0.027696078431372548,0.4482843137254902,0.9968778726833468
0.027696078431372548,0.4519607843137255,0.99681361046891
0.027941176470588237,0.4519607843137255,0.99681144990317
0.027941176470588237,0.45269607843137255,0.9967945981475188
0.028186274509803922,0.45269607843137255,0.996789016929832
0.028186274509803922,0.45416666666666666,0.9967523237319742
0.028431372549019607,0.45416666666666666,0.9967356588601336
0.028431372549019607,0.45441176470588235,0.9967167970020784
0.028676470588235293,0.45441176470588235,0.9967167637375494
0.028676470588235293,0.45759803921568626,0.9966308333994308
0.02892156862745098,0.45759803921568626,0.9966227477031908
0.02892156862745098,0.45808823529411763,0.9966192815069436
0.029166666666666667,0.45808823529411763,0.9966122356070102
0.029166666666666667,0.4583333333333333,0.9965994592156284
0.029411764705882353,0.4583333333333333,0.9965841393570084
0.029411764705882353,0.4600490196078431,0.9965585094701508
0.029656862745098038,0.4600490196078431,0.9965541988029382
0.029656862745098038,0.4632352941176471,0.996429411333698
0.030147058823529412,0.4632352941176471,0.9964051965115708
0.030147058823529412,0.46397058823529413,0.9963695007915396
0.030392156862745098,0.46397058823529413,0.9963581348878204
0.030392156862745098,0.46691176470588236,0.9962583501599664
0.030637254901960783,0.46691176470588236,0.9962517182084104
0.030637254901960783,0.46715686274509804,0.996235622371182
0.031127450980392157,0.46715686274509804,0.9962132367679204
0.031127450980392157,0.4696078431372549,0.9961673141065897
0.03137254901960784,0.4696078431372549,0.9961620163887476
0.03137254901960784,0.4698529411764706,0.996150659469001
0.03161764705882353,0.4698529411764706,0.9961425861336138
0.03161764705882353,0.4715686274509804,0.9960821141422276
0.031862745098039214,0.4715686274509804,0.9960754655165048
0.031862745098039214,0.4725490196078431,0.9960578602371128
0.0321078431372549,0.4725490196078431,0.9960561228141304
0.0321078431372549,0.4732843137254902,0.996050023549786
0.03235294117647059,0.4732843137254902,0.996039838722361
0.03235294117647059,0.4745098039215686,0.9960001933630156
0.03259803921568628,0.4745098039215686,0.995986903153992
0.03259803921568628,0.4774509803921569,0.995826341164772
0.03284313725490196,0.4774509803921569,0.9958161586328964
0.03284313725490196,0.47965686274509806,0.995789797737502
0.03308823529411765,0.47965686274509806,0.9957892125542396
0.03308823529411765,0.4806372549019608,0.9957543098294358
0.03333333333333333,0.4806372549019608,0.9957488204494276
0.03333333333333333,0.4808823529411765,0.995743669251188
0.03357843137254902,0.4808823529411765,0.9957228134440698
0.03357843137254902,0.48161764705882354,0.9957129284840428
0.03406862745098039,0.48161764705882354,0.9957057267747308
0.03406862745098039,0.4840686274509804,0.9956281887068128
0.03455882352941177,0.4840686274509804,0.9956097788514786
0.03455882352941177,0.4843137254901961,0.9956048131176642
0.03480392156862745,0.4843137254901961,0.9956042128544992
0.03480392156862745,0.48455882352941176,0.9955867025641292
0.03504901960784314,0.48455882352941176,0.9955832001003904
0.03504901960784314,0.48504901960784313,0.9955303082643816
0.03529411764705882,0.48504901960784313,0.995510963378861
0.03529411764705882,0.4870098039215686,0.995459266940702
0.035784313725490194,0.4870098039215686,0.9954567579209428
0.035784313725490194,0.49166666666666664,0.995264592448146
0.03602941176470588,0.49166666666666664,0.9952557402085398
0.03602941176470588,0.492156862745098,0.9952432053566406
0.03627450980392157,0.492156862745098,0.995233833709174
0.03627450980392157,0.4931372549019608,0.9951969614986184
0.03651960784313726,0.4931372549019608,0.9951939091922976
0.03651960784313726,0.4963235294117647,0.9951241320408296
0.03676470588235294,0.4963235294117647,0.9951150167677072
0.03676470588235294,0.4968137254901961,0.9950947303875508
0.03700980392156863,0.4968137254901961,0.995093176850377
0.03700980392156863,0.4985294117647059,0.9950315662134516
0.03725490196078431,0.4985294117647059,0.995027049059343
0.03725490196078431,0.4987745098039216,0.9950258439817036
0.0375,0.4987745098039216,0.9950245742995404
0.0375,0.49926470588235294,0.9950039568227752
0.03823529411764706,0.49926470588235294,0.99498392252206
0.03823529411764706,0.5017156862745098,0.9948389244779414
0.03848039215686275,0.5017156862745098,0.994823220602293
0.03848039215686275,0.5034313725490196,0.9947740252367908
0.03872549019607843,0.5034313725490196,0.9947705328790934
0.03872549019607843,0.503921568627451,0.9947525859181032
0.03897058823529412,0.503921568627451,0.9947525238745104
0.03897058823529412,0.5041666666666667,0.9947300956175764
0.0392156862745098,0.5041666666666667,0.9947254667350998
0.0392156862745098,0.5066176470588235,0.9946511727190336
0.039705882352941174,0.5066176470588235,0.9946302235330134
0.039705882352941174,0.5075980392156862,0.994609860044222
0.03995098039215686,0.5075980392156862,0.9946023707740308
0.03995098039215686,0.5098039215686274,0.9945137887024152
0.04044117647058824,0.5098039215686274,0.994498397300407
0.04044117647058824,0.5102941176470588,0.994479084208161
0.04068627450980392,0.5102941176470588,0.994474194824298
0.04068627450980392,0.5151960784313725,0.9942981213149472
0.04093137254901961,0.5151960784313725,0.9942944897225898
0.04093137254901961,0.5154411764705882,0.9942852642464536
0.041176470588235294,0.5154411764705882,0.9942729729370706
0.041176470588235294,0.5159313725490197,0.9942168119285234
0.04215686274509804,0.5159313725490197,0.9941780784019636
0.04215686274509804,0.5178921568627451,0.994104700245878
0.04240196078431373,0.5178921568627451,0.99409402634887
0.04240196078431373,0.5227941176470589,0.9938680372041586
0.04264705882352941,0.5227941176470589,0.9938614626388438
0.04264705882352941,0.5267156862745098,0.9937089648070876
0.0428921568627451,0.5267156862745098,0.993706929271287
0.0428921568627451,0.5269607843137255,0.9936991085283068
0.043137254901960784,0.5269607843137255,0.9936979171381272
0.043137254901960784,0.5274509803921569,0.9936675205587672
0.04338235294117647,0.5274509803921569,0.9936658291167704
0.04338235294117647,0.528921568627451,0.9935937718088148
0.04387254901960784,0.528921568627451,0.993592365929398
0.04387254901960784,0.5299019607843137,0.9935629162336292
0.04411764705882353,0.5299019607843137,0.9935582057129212
0.04411764705882353,0.5343137254901961,0.993404342640505
0.04436274509803922,0.5343137254901961,0.993403397222744
0.04436274509803922,0.5357843137254902,0.9933146978916764
0.0446078431372549,0.5357843137254902,0.993304763543104
0.0446078431372549,0.5370098039215686,0.9931743719695572
0.04485294117647059,0.5370098039215686,0.993166249108848
0.04485294117647059,0.5424019607843137,0.9928605726491224
0.045098039215686274,0.5424019607843137,0.9928529084870832
0.045098039215686274,0.5441176470588235,0.9927221211211756
0.04534313725490196,0.5441176470588235,0.9927045228688182
0.04534313725490196,0.5446078431372549,0.9926870908835684
0.045588235294117645,0.5446078431372549,0.992671529681342
0.045588235294117645,0.5453431372549019,0.9925900152377484
0.04583333333333333,0.5453431372549019,0.9925673200596784
0.04583333333333333,0.5455882352941176,0.9925624826826192
0.04607843137254902,0.5455882352941176,0.9925563572101852
0.04607843137254902,0.546078431372549,0.992504046443589
0.04656862745098039,0.546078431372549,0.9924733834981896
0.04656862745098039,0.5470588235294118,0.9924093802979456
0.04681372549019608,0.5470588235294118,0.9924024263615728
0.04681372549019608,0.5480392156862746,0.9923143347756472
0.047058823529411764,0.5480392156862746,0.9923055063504176
0.047058823529411764,0.5566176470588236,0.991491871133248
0.047549019607843135,0.5566176470588236,0.9914575664056432
0.047549019607843135,0.5583333333333333,0.9911835455351498
0.04779411764705882,0.5583333333333333,0.9911712593624072
0.04779411764705882,0.5590686274509804,0.9911416530155174
0.0482843137254902,0.5590686274509804,0.9911257453386864
0.0482843137254902,0.5600490196078431,0.9910186445833284
0.04852941176470588,0.5600490196078431,0.9910168322448636
0.04852941176470588,0.5620098039215686,0.9908779305666562
0.04877450980392157,0.5620098039215686,0.9908775784124076
0.04877450980392157,0.5654411764705882,0.990647217288802
0.049019607843137254,0.5654411764705882,0.9906411086816588
0.049019607843137254,0.5688725490196078,0.9904703209453412
0.04926470588235294,0.5688725490196078,0.9904141502070712
0.04926470588235294,0.5691176470588235,0.9904007833645924
0.049509803921568625,0.5691176470588235,0.990366786545833
0.049509803921568625,0.5742647058823529,0.9899334084070788
0.04975490196078431,0.5742647058823529,0.9898557009905976
0.04975490196078431,0.5754901960784313,0.989729337582242
0.05,0.5754901960784313,0.989726628601494
0.05,0.5784313725490197,0.9894071328022948
0.05024509803921569,0.5784313725490197,0.9894039219470864
0.05024509803921569,0.5813725490196079,0.9891419644424518
0.050490196078431374,0.5813725490196079,0.9891172382784486
0.050490196078431374,0.5843137254901961,0.9886120046491088
0.05073529411764706,0.5843137254901961,0.988569908768673
0.05073529411764706,0.5855392156862745,0.9884413375746934
0.050980392156862744,0.5855392156862745,0.9884276315693806
0.050980392156862744,0.5877450980392157,0.9881053394321316
0.05122549019607843,0.5877450980392157,0.9880979095923432
0.05122549019607843,0.5897058823529412,0.9877919857426082
0.051470588235294115,0.5897058823529412,0.9877402158986192
0.051470588235294115,0.5919117647058824,0.9874125487764888
0.0517156862745098,0.5919117647058824,0.98740220406501
0.0517156862745098,0.5946078431372549,0.9869902682340272
0.05196078431372549,0.5946078431372549,0.9869764578954996
0.05196078431372549,0.5975490196078431,0.9863406949499116
0.05220588235294118,0.5975490196078431,0.9863387947416924
0.05220588235294118,0.5992647058823529,0.9859656684004308
0.05269607843137255,0.5992647058823529,0.9859523874867376
0.05269607843137255,0.5995098039215686,0.9858842121250392
0.052941176470588235,0.5995098039215686,0.9858285909370192
0.052941176470588235,0.6,0.9858160803748376
0.05318627450980392,0.6,0.985780268101366
0.05318627450980392,0.6009803921568627,0.9856501230681336
0.053431372549019605,0.6009803921568627,0.9856409967444912
0.053431372549019605,0.6012254901960784,0.9856049074861574
0.05367647058823529,0.6012254901960784,0.98555899300395
0.05367647058823529,0.6056372549019607,0.9850114805963276
0.05392156862745098,0.6056372549019607,0.9848772284773992
0.05392156862745098,0.6078431372549019,0.9846307396326182
0.054411764705882354,0.6078431372549019,0.9844628054506852
0.054411764705882354,0.6083333333333333,0.9844014989050468
0.05465686274509804,0.6083333333333333,0.984263056335732
0.05465686274509804,0.6088235294117647,0.98419301743481
0.054901960784313725,0.6088235294117647,0.9841754852081012
0.054901960784313725,0.6090686274509803,0.9841505860742052
0.05514705882352941,0.6090686274509803,0.984145086201936
0.05514705882352941,0.6120098039215687,0.9839314752974316
0.05563725490196078,0.6120098039215687,0.9837924160851782
0.05563725490196078,0.6144607843137255,0.9834197443957832
0.05588235294117647,0.6144607843137255,0.9833861769811464
0.05588235294117647,0.6147058823529412,0.9833790041522744
0.05612745098039216,0.6147058823529412,0.9832902982700212
0.05612745098039216,0.616421568627451,0.9829516390398536
0.056372549019607844,0.616421568627451,0.9829072588953376
0.056372549019607844,0.6174019607843138,0.9825326802471296
0.05661764705882353,0.6174019607843138,0.9824758444066712
0.05661764705882353,0.6176470588235294,0.982475643839482
0.056862745098039215,0.6176470588235294,0.9823504142355964
0.056862745098039215,0.6178921568627451,0.982344825297543
0.0571078431372549,0.6178921568627451,0.9823315133530712
0.0571078431372549,0.6181372549019608,0.982318287462529
0.057352941176470586,0.6181372549019608,0.9821417906813308
0.057352941176470586,0.6186274509803922,0.9820657241515676
0.05759803921568627,0.6186274509803922,0.9820497589981724
0.05759803921568627,0.6213235294117647,0.9815408516513272
0.05784313725490196,0.6213235294117647,0.9814326911636718
0.05784313725490196,0.6218137254901961,0.981365386687124
0.05808823529411765,0.6218137254901961,0.9813601007824698
0.05808823529411765,0.6225490196078431,0.9812085061106568
0.05857843137254902,0.6225490196078431,0.981143241960733
0.05857843137254902,0.6267156862745098,0.9805431050212896
0.05906862745098039,0.6267156862745098,0.9803690500960632
0.05906862745098039,0.6269607843137255,0.980363532848618
0.059313725490196076,0.6269607843137255,0.9802738005061508
0.059313725490196076,0.6294117647058823,0.9800362129135514
0.059803921568627454,0.6294117647058823,0.9798586826565676
0.059803921568627454,0.6299019607843137,0.979748025050107
0.060294117647058824,0.6299019607843137,0.9796533887997072
0.060294117647058824,0.6303921568627451,0.9795299787790184
0.06053921568627451,0.6303921568627451,0.9794945139523052
0.06053921568627451,0.6316176470588235,0.9793563505719792
0.060784313725490195,0.6316176470588235,0.9793484591521922
0.060784313725490195,0.6325980392156862,0.9792031649559484
0.06102941176470588,0.6325980392156862,0.9791926921271176
0.06102941176470588,0.6340686274509804,0.9788715380423126
0.061274509803921566,0.6340686274509804,0.9788546525704986
0.061274509803921566,0.634313725490196,0.9788112901923914
0.061764705882352944,0.634313725490196,0.9787280657906268
0.061764705882352944,0.6345588235294117,0.9786521141200456
0.0625,0.6345588235294117,0.9784175752659192
0.0625,0.6350490196078431,0.9780815650013468
0.06274509803921569,0.6350490196078431,0.9779739503235274
0.06274509803921569,0.6360294117647058,0.9776825558839782
0.06323529411764706,0.6360294117647058,0.9776646748230388
0.06323529411764706,0.6370098039215686,0.9774798710144764
0.06348039215686274,0.6370098039215686,0.9773477934738072
0.06348039215686274,0.6372549019607843,0.9773076395204972
0.06372549019607843,0.6372549019607843,0.9773032552698688
0.06372549019607843,0.6397058823529411,0.9771044188355924
0.06397058823529411,0.6397058823529411,0.9770933362651084
0.06397058823529411,0.6401960784313725,0.9770307286157236
0.0642156862745098,0.6401960784313725,0.977022694724996
0.0642156862745098,0.6424019607843138,0.976407722447532
0.0644607843137255,0.6424019607843138,0.9763824899227944
0.0644607843137255,0.6463235294117647,0.9756564462432292
0.06470588235294118,0.6463235294117647,0.9756193264943132
0.06470588235294118,0.6473039215686275,0.9753376031545768
0.06544117647058824,0.6473039215686275,0.9750808877545668
0.06544117647058824,0.6475490196078432,0.9750562075489156
0.06568627450980392,0.6475490196078432,0.975049107620438
0.06568627450980392,0.6485294117647059,0.9746993045377996
0.0661764705882353,0.6485294117647059,0.9745728519628029
0.0661764705882353,0.649264705882353,0.9742490325676844
0.06642156862745098,0.649264705882353,0.9741398484138716
0.06642156862745098,0.6524509803921569,0.973489095312662
0.06666666666666667,0.6524509803921569,0.9734437440212744
0.06666666666666667,0.6541666666666667,0.973063816070833
0.06691176470588235,0.6541666666666667,0.97294575725907
0.06691176470588235,0.6588235294117647,0.9717063283820104
0.06715686274509804,0.6588235294117647,0.9716599769410008
0.06715686274509804,0.6615196078431372,0.9711041498777586
0.06740196078431372,0.6615196078431372,0.9710559774998035
0.06740196078431372,0.6637254901960784,0.970510934887984
0.06789215686274509,0.6637254901960784,0.9704658305880332
0.06789215686274509,0.6644607843137255,0.9701659790503916
0.06838235294117648,0.6644607843137255,0.970021728795315
0.06838235294117648,0.6647058823529411,0.9699568779545866
0.06911764705882353,0.6647058823529411,0.9698398760844238
0.06911764705882353,0.6651960784313725,0.9696080472628424
0.0696078431372549,0.6651960784313725,0.9694955295495576
0.0696078431372549,0.6656862745098039,0.969428522951136
0.06985294117647059,0.6656862745098039,0.9690961177594524
0.06985294117647059,0.6666666666666666,0.9689243056926972
0.07009803921568628,0.6666666666666666,0.9688904514219172
0.07009803921568628,0.6676470588235294,0.9686288958997776
0.07058823529411765,0.6676470588235294,0.9682398190415912
0.07058823529411765,0.6678921568627451,0.968191997016541
0.07083333333333333,0.6678921568627451,0.9681536916227376
0.07083333333333333,0.6686274509803921,0.9677408574390522
0.07107843137254902,0.6686274509803921,0.9677100850705576
0.07107843137254902,0.6703431372549019,0.9674182951828074
0.0713235294117647,0.6703431372549019,0.9674053370848268
0.0713235294117647,0.6708333333333333,0.967259027281995
0.07156862745098039,0.6708333333333333,0.9672073711799796
0.07156862745098039,0.671078431372549,0.967093476232776
0.07181372549019607,0.671078431372549,0.9670780063016854
0.07181372549019607,0.6720588235294118,0.9668453191711588
0.07205882352941176,0.6720588235294118,0.9667332586472062
0.07205882352941176,0.6723039215686275,0.966647961209238
0.07254901960784314,0.6723039215686275,0.966583145704398
0.07254901960784314,0.6737745098039216,0.96630339387678
0.07279411764705883,0.6737745098039216,0.9662559514874464
0.07279411764705883,0.6745098039215687,0.9660551185451336
0.0732843137254902,0.6745098039215687,0.9659422182133828
0.0732843137254902,0.675,0.9658614932571988
0.07352941176470588,0.675,0.9657419730150112
0.07352941176470588,0.6759803921568628,0.9653618310665448
0.07377450980392157,0.6759803921568628,0.9650979802511948
0.07377450980392157,0.6762254901960785,0.9650657458868778
0.07401960784313726,0.6762254901960785,0.9650607147362386
0.07401960784313726,0.6779411764705883,0.9643591625127172
0.07450980392156863,0.6779411764705883,0.9641662842517408
0.07450980392156863,0.678921568627451,0.9635701197030468
0.075,0.678921568627451,0.9635191579894096
0.075,0.6791666666666667,0.9634048438879008
0.07524509803921568,0.6791666666666667,0.9633921824535336
0.07524509803921568,0.6794117647058824,0.9632438375247228
0.07549019607843137,0.6794117647058824,0.9631131958808912
0.07549019607843137,0.6801470588235294,0.9627817878175144
0.07573529411764705,0.6801470588235294,0.962652544540922
