precision,recall
0.4959785522788204,0.925
0.4959520555146672,0.9249019607843137
0.4959255559644603,0.9248039215686275
0.49589905362776027,0.9247058823529412
0.49587254850412743,0.9246078431372549
0.4958460405931223,0.9245098039215687
0.4958195298943051,0.9244117647058824
0.495793016407236,0.9243137254901961
0.49576650013147516,0.9242156862745098
0.4957399810665825,0.9241176470588235
0.495713459212118,0.9240196078431373
0.4956869345676415,0.923921568627451
0.49566040713271264,0.9238235294117647
0.4956338769068911,0.9237254901960784
0.49560734388973643,0.9236274509803921
0.49558080808080807,0.9235294117647059
0.4955542694796654,0.9234313725490196
0.49552772808586765,0.9233333333333333
0.49550118389897396,0.923235294117647
0.4954746369185435,0.9231372549019607
0.49544808714413513,0.9230392156862746
0.49542153457530785,0.9229411764705883
0.49539497921162046,0.922843137254902
0.49536842105263157,0.9227450980392157
0.4953418600978999,0.9226470588235294
0.4953152963469839,0.9225490196078432
0.495288729799442,0.9224509803921569
0.4952621604548326,0.9223529411764706
0.49523558831271386,0.9222549019607843
0.495209013372644,0.922156862745098
0.495182435634181,0.9220588235294118
0.496174748060993,0.9219607843137255
0.49614816378218657,0.9218627450980392
0.49717125786496064,0.9218627450980392
0.4971446700507614,0.9217647058823529
0.49711807942467345,0.9216666666666666
0.49709148598625064,0.9215686274509803
0.4970648897350468,0.9214705882352942
0.4970382906706156,0.9213725490196079
0.49701168879251073,0.9212745098039216
0.49698508410028563,0.9211764705882353
0.4969584765934938,0.921078431372549
0.4969318662716885,0.9209803921568628
0.49690525313442313,0.9208823529411765
0.49687863718125064,0.9207843137254902
0.49685201841172427,0.9206862745098039
0.49682539682539684,0.9205882352941176
0.49679877242182124,0.9204901960784314
0.4967721452005503,0.9203921568627451
0.4967455151611367,0.9202941176470588
0.49671888230313294,0.9201960784313725
0.49669224662609157,0.9200980392156862
0.49666560812956495,0.92
0.4966389668131054,0.9199019607843137
0.4966123226762651,0.9198039215686274
0.49658567571859613,0.9197058823529412
0.4965590259396506,0.9196078431372549
0.49653237333898037,0.9195098039215687
0.4971377080462207,0.9195098039215687
0.49711105221309304,0.9194117647058824
0.4970843935538592,0.9193137254901961
0.49705773206806975,0.9192156862745098
0.49703106775527517,0.9191176470588235
0.4970044006150257,0.9190196078431373
0.4969777306468717,0.918921568627451
0.4969510578503632,0.9188235294117647
0.49692438222505037,0.9187254901960784
0.4968977037704831,0.9186274509803921
0.4968710224862113,0.9185294117647059
0.49684433837178466,0.9184313725490196
0.49681765142675294,0.9183333333333333
0.49679096165066566,0.918235294117647
0.49676426904307236,0.9181372549019607
0.4967375736035224,0.9180392156862746
0.496710875331565,0.9179411764705883
0.49668417422674943,0.917843137254902
0.4966574702886248,0.9177450980392157
0.49663076351674007,0.9176470588235294
0.49660405391064416,0.9175490196078432
0.4965773414698859,0.9174509803921569
0.496550626194014,0.9173529411764706
0.49652390808257707,0.9172549019607843
0.49649718713512364,0.917156862745098
0.49647046335120215,0.9170588235294118
0.4964437367303609,0.9169607843137255
0.4964170072721482,0.9168627450980392
0.4963902749761121,0.9167647058823529
0.4963635398418007,0.9166666666666666
0.49633680186876195,0.9165686274509804
0.4963100610565437,0.9164705882352941
0.4962833174046936,0.9163725490196079
0.49625657091275954,0.9162745098039216
0.4962298215802889,0.9161764705882353
0.4962030694068292,0.9160784313725491
0.4961763143919278,0.9159803921568628
0.49747084819764653,0.9159803921568628
0.497444089456869,0.9158823529411765
0.49741732786623355,0.9157843137254902
0.4973905634252849,0.9156862745098039
0.4973637961335677,0.9155882352941176
0.49733702599062635,0.9154901960784314
0.49731025299600534,0.9153921568627451
0.497283477149249,0.9152941176470588
0.49725669844990145,0.9151960784313725
0.49722991689750695,0.9150980392156862
0.4972031324916094,0.915
0.4971763452317528,0.9149019607843137
0.49714955511748093,0.9148039215686274
0.4971227621483376,0.9147058823529411
0.4970959663238664,0.9146078431372549
0.4970691676436108,0.9145098039215687
0.49704236610711433,0.9144117647058824
0.49701556171392025,0.9143137254901961
0.49698875446357194,0.9142156862745098
0.4969619443556124,0.9141176470588235
0.4969351313895848,0.9140196078431373
0.496908315565032,0.913921568627451
0.49767764668197106,0.913921568627451
0.497650827549386,0.9138235294117647
0.4976240055528859,0.9137254901960784
0.497597180692012,0.9136274509803921
0.4975703529663053,0.9135294117647059
0.4975435223753071,0.9134313725490196
0.4975166889185581,0.9133333333333333
0.49748985259559925,0.913235294117647
0.49746301340597127,0.9131372549019607
0.4974361713492148,0.9130392156862746
0.49740932642487046,0.9129411764705883
